,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude
130,2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
131,2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
132,2023-06-26,2028-12-19,Second Class,158708,United States,Plano,Texas,75023,Sugar,Interior,SweeTARTS,3.0,2,1.4,1.6,Sugar Shack,48.11914,-96.18115
133,2023-10-23,2029-04-19,Standard Class,151323,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
134,2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
135,2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
136,2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
137,2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036
138,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
139,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
140,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
141,2024-07-17,2030-01-11,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
142,2021-11-18,2027-05-18,Standard Class,115336,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
143,2022-02-18,2027-08-15,Standard Class,111234,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
144,2022-11-30,2028-05-25,First Class,158323,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
145,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
146,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,32.076176,-81.088371
147,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371
148,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
149,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
150,2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
151,2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
152,2023-02-23,2028-08-19,Standard Class,144400,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
153,2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
154,2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
155,2021-10-31,2027-04-26,Second Class,167262,United States,Avondale,Arizona,85323,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,32.881893,-111.768036
156,2022-06-15,2027-12-08,First Class,106495,United States,Tampa,Florida,33614,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
157,2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,Lot's O' Nuts,32.881893,-111.768036
158,2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
159,2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036
160,2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
161,2023-11-24,2029-05-19,First Class,163573,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
162,2024-10-03,2030-03-29,First Class,141789,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
163,2024-12-19,2030-06-13,First Class,158729,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
164,2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
165,2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
166,2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
167,2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371
168,2024-03-24,2029-09-15,Same Day,101637,United States,Beaumont,Texas,77705,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
169,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
170,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
171,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
172,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036
173,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
174,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
175,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036
176,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371
177,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
178,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
179,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
180,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
181,2024-12-24,2030-06-21,Standard Class,169411,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036
182,2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
183,2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
184,2023-03-17,2028-09-08,Second Class,134544,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
185,2023-06-27,2028-12-19,Second Class,161928,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
186,2023-09-22,2029-03-20,Standard Class,158617,United States,Lawrence,Indiana,46226,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371
187,2024-03-23,2029-09-17,Standard Class,135650,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
188,2021-11-19,2027-05-15,Second Class,128062,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036
189,2021-12-26,2027-06-20,Second Class,152030,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
190,2022-06-14,2027-12-09,Standard Class,120439,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
191,2022-07-04,2027-12-29,Standard Class,124268,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
192,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
193,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
194,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
195,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371
196,2024-04-30,2029-10-26,Standard Class,136784,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
197,2024-11-13,2030-05-11,Second Class,160416,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
198,2024-12-01,2030-05-29,Standard Class,143245,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
199,2024-12-01,2030-05-29,Standard Class,143245,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
200,2022-12-06,2028-06-02,Standard Class,168634,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
201,2023-04-23,2028-10-17,Standard Class,126270,United States,San Clemente,California,92672,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036
202,2023-04-23,2028-10-17,Standard Class,126270,United States,San Clemente,California,92672,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
203,2023-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
204,2023-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
205,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
206,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
207,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
208,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
209,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
210,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
211,2024-04-24,2029-10-21,Standard Class,125269,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
212,2024-04-24,2029-10-21,Standard Class,125269,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
213,2024-11-18,2030-05-16,Standard Class,167871,United States,Homestead,Florida,33030,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
214,2024-11-18,2030-05-16,Standard Class,167871,United States,Homestead,Florida,33030,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036
215,2024-11-19,2030-05-19,Standard Class,139969,United States,College Station,Texas,77840,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
216,2021-05-10,2026-11-04,Second Class,114181,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371
217,2021-05-10,2026-11-04,Second Class,114181,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
218,2021-09-12,2027-03-10,Standard Class,103702,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371
219,2022-10-13,2028-04-08,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
220,2022-10-13,2028-04-08,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371
221,2023-11-10,2029-05-04,Second Class,115588,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
222,2023-11-10,2029-05-04,Second Class,115588,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
223,2021-05-13,2026-11-05,Second Class,167164,United States,West Jordan,Utah,84084,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
224,2021-07-23,2027-01-14,First Class,103058,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
225,2021-09-20,2027-03-15,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
226,2022-09-20,2028-03-14,First Class,153738,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
227,2022-09-20,2028-03-14,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
228,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,Wicked Choccy's,32.076176,-81.088371
229,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
230,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
231,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
232,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
233,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
234,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371
235,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
236,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371
237,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
238,2023-09-20,2029-03-14,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
239,2024-03-27,2029-09-19,Second Class,139416,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
